id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
37988045,"The Robinson Building, converted Victorian factory",75584315,Jack,,Southville,51.44062,-2.60006,Entire home/apt,90,2,89,2022-11-17,2.22,1,0,21,
38006805,Spick and span,22764146,Peter,,Avonmouth & Lawrence Weston,51.49715,-2.64597,Entire home/apt,159,7,3,2022-05-27,0.08,2,159,2,
38014670,Berkeley Sq Pads #2 - Your Apartment,125651447,Your Apartment,,Hotwells & Harbourside,51.45381,-2.6053,Entire home/apt,146,1,6,2022-12-10,0.30,67,324,3,
38015066,Berkeley Sq Pads #8 - Your Apartment,125651447,Your Apartment,,Hotwells & Harbourside,51.45591,-2.60759,Entire home/apt,127,1,40,2022-11-28,1.02,67,334,15,
38016528,Double room in a lovely place to stay,86598946,Livingstone,,St George Troopers Hill,51.4526,-2.53488,Private room,609,1,44,2022-08-02,1.08,1,183,7,
38016691,Lovely 2BR home with sunny garden in Montpelier,288363836,Kate And Jamie,,Ashley,51.46565,-2.58366,Entire home/apt,109,1,156,2022-12-24,3.90,1,287,61,
38033497,Quiet Room in the Heart of Cliftonwood,43426752,Tim,,Hotwells & Harbourside,51.44982,-2.60915,Private room,48,3,25,2022-12-21,0.62,1,69,9,
38084190,Newly renovated flat near Bristol City Centre!,236481623,Mairead,,Ashley,51.46726,-2.57703,Entire home/apt,89,1,135,2022-12-15,3.39,34,353,52,
38090628,Spacious double bedroom in comfortable property.,289105986,Guy,,Redland,51.47168,-2.60621,Private room,55,4,35,2022-11-26,0.87,2,176,16,
38118561,Fantastic 2 Bed Apartment Close To The Downs,65192629,Hopewell,,Stoke Bishop,51.47238,-2.62855,Entire home/apt,95,1,54,2022-09-05,1.36,141,0,9,
38141873,Top of South Bristol,197011296,Adii,,Bishopsworth,51.42397,-2.61566,Private room,40,1,1,2022-12-07,1,1,80,1,
38148192,Beautiful garden flat with free parking space,289787029,Shelly,,Redland,51.47188,-2.59748,Entire home/apt,521,2,3,2019-12-01,0.08,1,305,0,
38199615,Modern immaculate studio with aircon & parking,171225180,Andy,,Brislington East,51.44896,-2.54786,Entire home/apt,60,1,213,2022-11-27,5.27,1,358,85,
38261148,Charming & spacious house near popular North St,11144283,Lucy,,Bedminster,51.43766,-2.60668,Entire home/apt,75,21,2,2022-09-04,0.31,2,150,2,
38310477,The treasure chest,8935361,Rory,,St George West,51.46287,-2.54327,Private room,25,2,23,2020-03-09,0.58,1,55,0,
38337723,"Stunning Dog Friendly Apartment,  Garden & Parking",290080960,Victoria,,Clifton Down,51.467655,-2.619229,Entire home/apt,260,2,27,2022-09-04,0.69,1,11,6,
38339857,Coach house in excellent area,109071932,Nikki,,Clifton Down,51.46996,-2.61036,Entire home/apt,57,1,144,2022-12-07,3.64,2,109,64,
38340866,Studio as part of large House,109071932,Nikki,,Cotham,51.46997,-2.60879,Entire home/apt,45,1,138,2022-12-21,3.46,2,74,60,
38348237,Large Victorian house top residential area Bristol,106869905,Esther,,Redland,51.47522,-2.59747,Entire home/apt,293,3,31,2022-12-27,1.50,1,242,18,
38381247,Cosy newly renovated flat near Bristol City Centre,236481623,Mairead,,Ashley,51.46592,-2.57934,Entire home/apt,84,1,111,2022-11-19,2.79,34,329,40,
38381902,Cool newly renovated flat near Bristol City Centre,236481623,Mairead,,Ashley,51.4673,-2.57967,Entire home/apt,83,1,102,2022-11-10,2.56,34,355,34,
38474039,Little Luckwell Apartment by Cliftonvalley,16630323,Matt,,Bedminster,51.4359,-2.61127,Entire home/apt,95,2,42,2022-11-07,1.06,14,68,11,
38550017,Cool Basement; own kitchen/shower Christmas Steps,13829804,Veronica,,Central,51.45589,-2.59688,Private room,33,1,78,2022-12-21,1.96,1,0,61,
38559813,The Loft - 3 Bedroom apartment - Your Apartment,125651447,Your Apartment,,Lawrence Hill,51.45481,-2.5831,Entire home/apt,335,1,44,2022-12-07,1.15,67,341,13,
38564555,Elegant Georgian apartment near Clifton Village,294244884,Devik,,Clifton,51.45194,-2.62042,Entire home/apt,72,1,97,2022-11-27,2.45,1,294,23,
38592250,Executive Garden flat in Redland,17488458,Luis,,Cotham,51.46871,-2.59588,Entire home/apt,92,7,4,2022-09-03,0.12,1,92,2,
38620587,New - Bristol base near city centre!,236481623,Mairead,,Ashley,51.4666,-2.57931,Entire home/apt,84,1,88,2022-11-27,2.26,34,335,32,
38661065,"NOV 22 Refurb! 3 Bed Family Home w/ separate Dining Room, Living Room & Garden",295370095,Mike,,Bishopston & Ashley Down,51.48357,-2.59392,Entire home/apt,231,1,55,2022-10-15,1.47,1,31,22,
38738598,"Luxury 2 bedroom flat, garage for free parking!",28213846,Jonathan,,Clifton,51.45479,-2.61921,Entire home/apt,215,2,98,2022-12-09,2.54,1,315,40,
38738797,Bringing Home a little closer,296251552,Vicky,,Central,51.45081,-2.58841,Entire home/apt,250,7,3,2021-06-05,0.08,1,358,0,
38745548,Your Apartment Blue Lines,125651447,Your Apartment,,Bishopston & Ashley Down,51.4797,-2.57911,Entire home/apt,142,1,20,2022-11-14,0.53,67,322,10,
38835567,Large Sunny Room in quiet friendly neighbourhood,70616016,Nadia,,Clifton Down,51.46889,-2.61186,Private room,40,2,36,2022-12-13,1.29,1,71,26,
38904614,Spacious attic room -Victorian house.Free parking.,99865250,Marcela,,Ashley,51.47091,-2.58436,Private room,45,2,26,2021-04-08,0.66,2,0,0,
38915123,Outstanding 3 Bedroom House In Montpelier,77412038,Christine,,Ashley,51.46796,-2.58109,Entire home/apt,121,2,15,2022-11-06,0.38,1,0,2,
38965543,"Spacious, Recent Refurb in Exceptional Location",8791388,Tim,,Southville,51.44234,-2.59858,Entire home/apt,64,1,2,2022-02-06,0.18,1,0,2,
39054518,organised happy house,262232504,Claire,,Bishopsworth,51.42377,-2.61993,Private room,22,2,73,2022-12-09,1.88,1,67,32,
39110205,Imagination Cosy 3 bed House Bristol,74829636,David,,Southmead,51.49982,-2.60564,Entire home/apt,140,2,27,2022-09-30,0.72,2,251,4,
39120729,Apartment - Southmead Hospital Airbus MoD Parking✅,299985021,Malgorzata,,Southmead,51.50388,-2.60445,Entire home/apt,85,14,43,2022-10-30,1.11,1,34,12,
39140876,lovely family guest house offering ensuite rooms,168084304,Kurtis,,Horfield,51.49012,-2.58594,Private room,65,2,4,2022-07-25,0.26,3,365,2,
39186090,"Luxury Urban Shepherd’s Hut, multi-night discounts",3811403,Adam & Rebecca,,Windmill Hill,51.43974,-2.57732,Entire home/apt,76,1,133,2022-12-23,12.47,1,163,133,
39364639,"Welcoming Very central of the Bristol,privat room",33011068,Petr,,Central,51.45603,-2.5841,Private room,60,1,3,2022-11-23,0.08,1,48,2,
39376612,Worrall Suite - Hopewell,65192629,Hopewell,,Clifton Down,51.46943,-2.61743,Entire home/apt,66,1,75,2022-12-15,1.94,141,89,15,
39457812,"Large En Suite private double room, in quiet area.",222838138,Joy,,Stoke Bishop,51.48009,-2.64539,Private room,35,2,6,2019-12-08,0.15,1,55,0,
39500091,Luxury Royal York Crescent Apt w. Stunning Views,303446902,Peter,,Clifton,51.45234,-2.62213,Entire home/apt,315,32,19,2020-09-01,0.50,1,85,0,
39527992,higgihaus 3a 4 Bed Big Groups Hip Location Sleeps,164934575,Luke,,Cotham,51.46711,-2.59125,Entire home/apt,541,2,26,2022-08-07,0.69,7,110,8,
39528213,higgihaus 3b 4 Bed Big Groups Hip Location Sleeps,164934575,Luke,,Ashley,51.46894,-2.59072,Entire home/apt,451,2,24,2022-11-27,0.64,7,114,9,
39545681,Beaufort House Superior 1 Bedroom,201996822,Samuel(BH),,Clifton Down,51.46432,-2.61788,Entire home/apt,146,1,3,2022-01-16,0.10,4,331,1,
39569577,higgihaus 3a 3b 8 Bed Big Groups Hip Location,164934575,Luke,,Ashley,51.46766,-2.59117,Entire home/apt,710,2,28,2022-11-06,0.77,7,108,14,
39626441,First floor double bedroom in comfortable home.,289105986,Guy,,Cotham,51.46985,-2.60631,Private room,40,1,28,2022-10-31,0.72,2,237,4,
39642724,Stunning Georgian Mansion with parking & garden,304547615,Kris,,Cotham,51.46246,-2.60207,Entire home/apt,536,3,31,2022-11-27,0.81,1,118,4,
39671221,Big loft room in family home off Gloucester Rd,69504975,Francesca,,Horfield,51.4892,-2.58339,Private room,48,2,2,2020-01-22,0.05,2,0,0,
39671346,"Victorian family house off Gloucester Rd, sleeps 6",69504975,Francesca,,Horfield,51.49101,-2.58523,Entire home/apt,170,7,6,2021-12-27,0.16,2,0,0,
39724175,Modern city centre hideaway,21160367,Sophie,,Central,51.4461,-2.58529,Entire home/apt,80,3,185,2022-12-09,4.82,2,288,54,
39807999,CLEAN Beautiful Clifton Bedroom super close to BBC,1884642,Nina,,Clifton Down,51.45865,-2.61002,Private room,40,1,26,2022-09-17,0.68,1,28,6,
39820474,Dingle Retreat,306353963,Angie,,Avonmouth & Lawrence Weston,51.49552,-2.64833,Entire home/apt,176,7,0,,,1,365,0,
39859594,Stylish Apartment - Bristol City Centre,125508774,Dean,,Central,51.45407,-2.59407,Entire home/apt,97,1,34,2022-12-16,0.89,1,170,22,
39914300,Frederick Place - No.1,125651447,Your Apartment,,Clifton,51.45533,-2.6103,Entire home/apt,121,1,14,2022-04-22,0.50,67,323,3,
39914485,Frederick Place - No.2,125651447,Your Apartment,,Clifton,51.4554,-2.60974,Entire home/apt,199,1,1,2022-06-20,0.16,67,285,1,
39960472,MyCityHaven Spacious Kings Weston House,51686051,Michael,,Avonmouth & Lawrence Weston,51.49651,-2.67028,Entire home/apt,151,2,12,2022-07-05,0.32,17,86,2,
40056112,Cosy room in a spacious modern apartment,85721135,Michael,,Ashley,51.46008,-2.58677,Private room,95,2,6,2022-09-05,0.33,1,269,2,
40063334,Cosy Family Haven in friendly neighbourhood,6485066,Sabrina,,Easton,51.46793,-2.5539,Entire home/apt,85,3,8,2022-08-24,0.22,1,113,2,
40089334,"Stunning Studio Flat in Westbury-on-Trym, BS9",152325136,Clare,,Westbury-on-Trym & Henleaze,51.486,-2.61679,Entire home/apt,59,5,39,2022-11-26,1.04,1,120,15,
40100514,ART POD - SKY VIEW,90733634,Paul,,Ashley,51.46311,-2.58378,Entire home/apt,154,2,84,2022-12-03,4.01,6,358,45,
40129335,Award Winning - Hidden Gem in Central Bristol,37348515,Jane,,Ashley,51.46773,-2.57344,Entire home/apt,150,2,164,2022-12-18,4.40,1,319,79,
40155380,Your own space in colourful Southville!,17063914,James,,Southville,51.44497299194336,-2.6088380813598633,Entire home/apt,49,2,64,2022-12-22,3.76,1,108,46,
40168473,Unique oasis in the heart of the city Free Parking,101365220,Sharon,,Hotwells & Harbourside,51.45356,-2.60396,Entire home/apt,85,7,30,2022-12-18,0.86,1,230,14,
40220521,The Polygon-Garden Flat,65192629,Hopewell,,Clifton,51.451,-2.62185,Entire home/apt,75,1,21,2022-12-09,1.09,141,112,5,
40232296,Entire Home 🏡  w Garden & 2 King Rooms Bristol,13941584,Som,,Easton,51.45945,-2.55523,Entire home/apt,136,4,17,2022-11-06,0.88,2,52,12,
40232950,MICHELANGELO  “...questing for perfection...”,310726259,Michele Graziano,,Stockwood,51.4286,-2.55718,Private room,80,1,18,2021-12-12,0.50,2,1,0,
40303184,Luckwell Too - Two Bed Apartment by Cliftonvalley,16630323,Matt,,Bedminster,51.43651,-2.61013,Entire home/apt,116,2,32,2022-12-11,0.92,14,88,6,
40345454,Entire house in Bristol with parking,96026807,Dave,,Bedminster,51.43859,-2.61099,Entire home/apt,190,2,5,2022-08-28,0.31,1,0,3,
40347129,The Vault - luxury studio in Bristol Old City,9618882,Lowri,,Central,51.45089,-2.59457,Entire home/apt,154,2,41,2022-12-19,8.98,1,300,41,
40363536,Gorgeous garden cabin,4512624,Merlin,,St George Central,51.46646,-2.52478,Entire home/apt,46,2,111,2022-12-16,3.81,1,145,41,
40369082,The annexe,91623818,Becky,,Henbury & Brentry,51.51397,-2.617,Entire home/apt,60,2,130,2022-12-11,3.49,2,77,55,
40377710,Ensuite room in a shared house 15min to the center,145985205,Carlos,,Avonmouth & Lawrence Weston,51.48718,-2.67942,Private room,33,1,48,2022-11-06,1.80,1,292,23,
40390796,"Period town house, prime Clifton Village location",18054772,Richard & Rebecca,,Clifton,51.45393,-2.62481,Entire home/apt,213,2,58,2022-12-26,1.59,1,0,20,
40434257,Beautiful 2 Bedroom Victorian Terraced House,27324664,Zoe,,Knowle,51.4382,-2.56518,Entire home/apt,228,2,0,,,3,0,0,
40439064,Double room w/ private bathroom in Central Bristol,7198404,Marine,,Ashley,51.4593,-2.58615,Private room,48,2,2,2020-02-20,0.05,1,0,0,
40468365,Cosy One Bedroom Flat,34763945,Mary,,Bishopsworth,51.41755,-2.61675,Entire home/apt,89,3,19,2022-10-05,0.65,3,185,5,
40519320,MyCityHaven - South Parade Mansions with parking,51686051,Michael,,Clifton Down,51.46231,-2.60953,Entire home/apt,172,2,39,2022-12-01,1.38,17,81,22,
40520829,Cosy guest room in warm friendly house.,173525772,Angela,,Avonmouth & Lawrence Weston,51.49537,-2.69223,Private room,39,1,73,2021-11-07,2.05,1,0,0,
40537371,Bright Apartment. Fantastic location. Free Parking,62076962,Maria,,Southmead,51.50256,-2.60451,Entire home/apt,70,2,49,2022-10-31,1.32,1,145,16,
40558723,Quaint calm stylish oasis (with resident cat),18080188,Clare,,Ashley,51.46802,-2.58487,Private room,42,2,43,2022-12-17,1.17,1,120,12,
40577661,Cozy one bedroom apartment in Bristol city centre,65192629,Hopewell,,Ashley,51.45951,-2.58456,Entire home/apt,68,1,3,2020-03-07,0.08,141,303,0,
40608331,Delightful 2 bedroom home near City Centre!,314677302,Jules,,Lawrence Hill,51.46081,-2.57443,Entire home/apt,65,2,94,2021-11-05,2.54,1,0,0,
40631731,Bright one bed flat close to BRI & University,315009089,Simon,,Clifton Down,51.45909,-2.61021,Entire home/apt,78,1,49,2022-10-23,1.40,1,0,12,
40674073,Double Room in nice area. Free off street parking,109375960,Caro,,Windmill Hill,51.43775,-2.5824,Private room,46,1,103,2022-11-27,3.02,1,70,46,
40697222,Your Apartment The Portland,125651447,Your Apartment,,Central,51.45672,-2.60777,Entire home/apt,92,1,35,2022-11-28,0.94,67,353,5,
40714905,The Best Luxury Harbourside Apartment in Bristol,238454956,James,,Hotwells & Harbourside,51.45121,-2.60541,Entire home/apt,126,4,36,2022-11-13,0.98,1,322,8,
40773707,"Contractors double room, lovely house, no students",238268860,Saghi,,Avonmouth & Lawrence Weston,51.49429,-2.64875,Private room,39,2,39,2022-12-01,2.12,3,68,29,
40776222,Attractive Double Room in a Shared House,76074723,Dave,,Ashley,51.46935,-2.57397,Private room,34,2,18,2022-12-09,0.49,8,88,13,
40792729,Stylish 2 bed home in the heart of Clifton,317038429,Graham & Jerry,,Clifton,51.45695,-2.6183,Entire home/apt,139,1,155,2022-12-24,4.27,1,31,77,
40803098,Modern and Stylish Apartment in Portland Square,40953779,Alex,,Ashley,51.46145,-2.5859,Entire home/apt,43,3,55,2022-11-20,1.51,1,0,17,
40805375,"Light, cosy flat. Easy access to Bristol and Bath.",317214176,Cathy,,Brislington East,51.43449,-2.55048,Entire home/apt,35,31,10,2021-05-02,0.33,1,161,0,
40813734,"Hideaway cabin in Southville, Bristol",47091090,Elisabeth,,Southville,51.44268,-2.605,Entire home/apt,84,2,195,2022-12-18,5.29,1,79,72,
40837090,Stylish Central Bristol Base!,236481623,Mairead,,Lawrence Hill,51.45784,-2.5791,Entire home/apt,83,1,115,2022-12-12,3.19,34,270,38,
40854068,Savoy Place - Apartment 5,125651447,Your Apartment,,Brislington West,51.44401,-2.5551,Entire home/apt,212,1,7,2022-10-22,0.19,67,342,2,
40854693,Savoy Place - Apartment 4,125651447,Your Apartment,,Brislington West,51.4455,-2.55582,Entire home/apt,390,1,2,2020-01-01,0.05,67,173,0,
40856138,"Cosy, South-Facing Double Room in a Shared House",76074723,Dave,,Ashley,51.46857,-2.57228,Private room,29,2,34,2022-12-10,0.95,8,82,29,
40856165,"Large, Comfortable Room in a Shared House",76074723,Dave,,Ashley,51.47018,-2.57414,Private room,34,2,7,2022-12-10,0.19,8,81,3,
40883800,"Bright, Beautiful & Central  in Stunning Cotham",318351134,Bonnie,,Cotham,51.46542,-2.59453,Entire home/apt,159,2,45,2022-11-27,1.29,1,13,31,
41152055,"Well decorated, comfortable  double room",17320094,Shannon,,Frome Vale,51.48004,-2.53468,Private room,35,2,7,2022-10-28,0.24,2,73,2,
41259723,Self contained studio with parking in Bristol3,51838890,Jane,,Bedminster,51.442733,-2.629336,Entire home/apt,87,2,159,2022-12-05,4.47,1,311,61,
41260910,"Luxurious, spacious accomodation in Clifton",323978951,Elizabeth,,Clifton Down,51.46672,-2.61402,Entire home/apt,146,2,75,2022-08-28,2.17,1,0,20,
41332019,1-bedroom eco-flat with garden view,9250957,Michelle,,Ashley,51.46812,-2.58153,Entire home/apt,100,5,2,2020-02-22,0.06,1,19,0,
41335846,Homely Priory Apartment by Cliftonvalley,16630323,Matt,,Knowle,51.43386,-2.56525,Entire home/apt,105,2,18,2022-09-05,0.52,14,89,7,
41424070,MICHELANGELO  “....questing for perfection...”,310726259,Michele Graziano,,Brislington West,51.42988,-2.55801,Private room,70,1,13,2022-12-04,0.36,2,12,3,
41445443,Beatrix House by Cliftonvalley Apartments,16630323,Matt,,Horfield,51.49883,-2.57219,Entire home/apt,229,2,36,2022-02-21,1.02,14,62,4,
41449057,"Spacious Family Home, garden & driveway-up to 9ppl",1015790,Alice,,Horfield,51.4883,-2.58673,Entire home/apt,210,5,4,2022-08-29,0.12,1,0,3,
41494662,Cheerful 1 Bedroom with Private Bathroom & Lounge,22855996,Tyler,,Bedminster,51.43638,-2.61102,Private room,49,1,34,2022-12-03,6.46,1,2,34,
41521803,The Sunningdale #1,125651447,Your Apartment,,Clifton Down,51.46222,-2.60976,Entire home/apt,112,1,14,2022-08-12,0.48,67,336,7,
41522936,The Sunningdale #3,125651447,Your Apartment,,Clifton Down,51.46368,-2.61074,Entire home/apt,131,1,25,2022-09-30,0.72,67,315,11,
41524871,"Luxury Master bedroom, in a family house",261770998,Sheida,,Horfield,51.49302,-2.579,Private room,180,1,0,,,2,365,0,
41628015,Top floor flat with stunning view of Bristol,101945164,Marianne,,Ashley,51.47032,-2.58889,Entire home/apt,130,3,5,2020-08-23,0.14,1,11,0,
41629173,"Central, bright, spacious flat near Harbourside",403430235,James,,Southville,51.44523,-2.60054,Entire home/apt,85,2,95,2022-10-22,2.72,1,329,45,
41702199,Artist Victorian Townhouse Totterdown,2337906,Juliette,,Windmill Hill,51.44022,-2.5839,Entire home/apt,110,2,5,2022-08-14,0.18,2,114,4,
41703247,Deluxe Apartment near Cabot Circus w.Parking  sleeps 5,7659170,Yvonne,,Ashley,51.46275,-2.58599,Entire home/apt,160,1,85,2022-12-14,2.40,2,51,6,
41715835,Cosy single room in super area.  Breakfast.,252950336,Siobhan,,Westbury-on-Trym & Henleaze,51.4914,-2.60336,Private room,65,1,21,2022-11-12,0.61,2,363,19,
41739692,Meredith Way - Your Apartment,125651447,Your Apartment,,Hotwells & Harbourside,51.44956,-2.62044,Entire home/apt,223,1,21,2022-09-25,0.62,67,333,7,
41755946,"Small, budget room in cosy relaxed, home.",17320094,Shannon,,Eastville,51.47997,-2.53499,Private room,22,2,15,2022-11-03,0.51,2,73,8,
41773058,Exclusive rooms in a beautiful home - big grups,101267565,Aneta,,Lawrence Hill,51.46734,-2.56719,Entire home/apt,445,1,4,2022-06-05,0.24,22,4,1,
41773468,I exclusive room with pelicans,101267565,Aneta,,Lawrence Hill,51.46649,-2.56893,Private room,40,1,26,2022-12-11,0.75,22,362,15,
41779515,Kelston View - Quiet Cosy Annexe by Cliftonvalley,81901291,Rowena & Ryan,,Stockwood,51.4183,-2.54045,Entire home/apt,85,2,43,2022-12-02,1.23,1,77,9,
41790846,Central gorgeous flat with parking!,65192629,Hopewell,,Hotwells & Harbourside,51.45043,-2.60389,Entire home/apt,127,1,20,2022-11-26,0.59,141,0,2,
41816616,IV Elegant French style room,101267565,Aneta,,Eastville,51.472,-2.56196,Private room,40,1,42,2022-12-09,1.22,22,350,24,
41816736,II Stylish room in a French style,101267565,Aneta,,Lockleaze,51.47376,-2.56199,Private room,40,1,42,2022-10-12,1.18,22,243,27,
41827267,III Romantic English-style room,101267565,Aneta,,Lawrence Hill,51.46398,-2.57253,Private room,40,1,37,2022-11-14,1.05,22,358,29,
41827357,V Cozy single bedroom,101267565,Aneta,,Lockleaze,51.47338,-2.56194,Private room,35,1,33,2022-11-04,0.93,22,356,24,
41946820,"Bright, quiet room in beautiful BS5",5232963,Katy,,Easton,51.46396,-2.55988,Private room,34,1,62,2022-11-20,1.77,1,227,20,
41951725,"Contemporary Home in Friendly Easton, Free Parking",331981013,Chris,,Easton,51.46596,-2.55829,Entire home/apt,91,1,77,2022-12-12,2.22,1,303,26,
41959327,T5 VW camper van with full conversion,83768162,Ernst,,Horfield,51.49132,-2.58947,Private room,25,1,22,2022-12-19,0.63,4,357,18,
41970836,a very clean quiet house.,156809686,Adriana,,Eastville,51.47262,-2.5564,Private room,57,2,5,2022-10-10,0.33,3,297,4,
41994947,Luxury loft space in prestigious area of Bristol,252950336,Siobhan,,Westbury-on-Trym & Henleaze,51.49162,-2.60382,Private room,125,1,25,2022-11-20,2.52,2,180,25,
42038513,Belgravia Apartments 2 Over looking Clifton Down,333150984,Zahid,,Stoke Bishop,51.47127,-2.61637,Entire home/apt,113,2,37,2022-11-27,1.11,4,180,7,
42107283,Lovely room 4 professional person on green square,18677372,Agata,,Knowle,51.42937,-2.57025,Private room,28,4,17,2022-06-25,0.50,2,81,2,
